name,price,first_name,last_name,above_100
Lindsay Zuniga,83.86394,Lindsay,Zuniga,False
Mark Wells,14.977648,Mark,Wells,False
Adam Jones,5.3685594,Adam,Jones,False
Gerald Gonzales,40.93852,Gerald,Gonzales,False
Christopher Perez,273.7105,Christopher,Perez,True
Justin Thornton,4.12542,Justin,Thornton,False
Miss Lauren Solis,241.17229,Miss Lauren,Solis,True
Michelle Kidd,2.7406523,Michelle,Kidd,False
Michael Shannon,16.995768,Michael,Shannon,False
Matthew Murphy,73.02635,Matthew,Murphy,False
Sheila Garcia,296.19116,Sheila,Garcia,True
Rebecca Rogers,44.743904,Rebecca,Rogers,False
Dana Tran,222.67502,Dana,Tran,True
Elizabeth Lee,208.13873,Elizabeth,Lee,True
Jessica Arroyo,44.742157,Jessica,Arroyo,False
Isaac Wright,196.50539,Isaac,Wright,True
Jennifer Evans,130.87149,Jennifer,Evans,True
Martha Mahoney,261.98718,Martha,Mahoney,True
Daniel Shelton,223.4016,Daniel,Shelton,True
Jacqueline Sandoval,108.1189,Jacqueline,Sandoval,True
Yvette Gonzales,240.17311,Yvette,Gonzales,True
Sherry Randolph,267.35846,Sherry,Randolph,True
Nicholas Vincent,267.96323,Nicholas,Vincent,True
Nicole Banks,84.13884,Nicole,Banks,False
Caleb Zuniga,65.372215,Caleb,Zuniga,False
Kathryn Mckinney,42.283863,Kathryn,Mckinney,False
Kaylee Griffin,91.72237,Kaylee,Griffin,False
Raymond Yu,162.85736,Raymond,Yu,True
Stephen Hill,156.01602,Stephen,Hill,True
Ryan Young,145.24956,Ryan,Young,True
Kevin Turner,274.2053,Kevin,Turner,True
Scott Bonilla,232.65874,Scott,Bonilla,True
Scott Smith,21.084656,Scott,Smith,False
Jill George,217.45236,Jill,George,True
Anthony Odonnell,25.685692,Anthony,Odonnell,False
Kenneth Walton,94.96352,Kenneth,Walton,False
Tammy Dixon,71.23764,Tammy,Dixon,False
Mary Herring,85.52553,Mary,Herring,False
David Harris,99.863625,David,Harris,False
Holly Jenkins,232.84985,Holly,Jenkins,True
Kristen Hall,271.0383,Kristen,Hall,True
Vanessa Hernandez,240.83563,Vanessa,Hernandez,True
Lindsey Baker,215.38452,Lindsey,Baker,True
Jessica Cooper,271.59106,Jessica,Cooper,True
Daniel Garcia,54.381866,Daniel,Garcia,False
Brandon Proctor,244.58594,Brandon,Proctor,True
Ray Moore,81.094894,Ray,Moore,False
Thomas Hughes,274.81976,Thomas,Hughes,True
Cheyenne Moreno,268.58795,Cheyenne,Moreno,True
Erika Hill,268.78818,Erika,Hill,True
William Wright,135.6374,William,Wright,True
Joshua Hurley,163.87895,Joshua,Hurley,True
Allen Luna,202.4903,Allen,Luna,True
David Forbes,161.03883,David,Forbes,True
Jeffrey Ross,124.97125,Jeffrey,Ross,True
Yolanda Morris,6.48481,Yolanda,Morris,False
Amy Webster,246.69711,Amy,Webster,True
Joseph Lopez,208.5531,Joseph,Lopez,True
Robert Miller,259.38303,Robert,Miller,True
Courtney Lopez,187.9539,Courtney,Lopez,True
Karen Harris,213.99162,Karen,Harris,True
George Spencer,187.62527,George,Spencer,True
Kenneth Williamson,100.0426,Kenneth,Williamson,True
Eric Roberts,159.67265,Eric,Roberts,True
Daniel Mckinney,91.13611,Daniel,Mckinney,False
William Armstrong,26.907278,William,Armstrong,False
Stephanie Rangel,63.714046,Stephanie,Rangel,False
Cody Nichols,34.73125,Cody,Nichols,False
Charles White,171.07443,Charles,White,True
Jennifer Ortiz,77.703514,Jennifer,Ortiz,False
Ryan Hampton,250.65631,Ryan,Hampton,True
Jacqueline Soto,297.63754,Jacqueline,Soto,True
Ashley Jones,293.88528,Ashley,Jones,True
Thomas Torres,66.998795,Thomas,Torres,False
Bruce Browning,55.079227,Bruce,Browning,False
Charles Holt,186.3582,Charles,Holt,True
Matthew Rodgers,203.81212,Matthew,Rodgers,True
Jeremiah Robertson,143.98528,Jeremiah,Robertson,True
Jeffery Barry,49.919605,Jeffery,Barry,False
Katherine Berry,214.01123,Katherine,Berry,True
Zachary Holmes,146.21115,Zachary,Holmes,True
Luis Peters,48.438526,Luis,Peters,False
Rebecca Castillo,234.25467,Rebecca,Castillo,True
Shannon Gilbert,60.98584,Shannon,Gilbert,False
Jessica Parker,161.68207,Jessica,Parker,True
Bradley Anderson MD,238.47957,Bradley,Anderson,True
Adrian Perez,125.42238,Adrian,Perez,True
Matthew Green,233.64076,Matthew,Green,True
Michelle Price,61.87167,Michelle,Price,False
Phillip Meyer,21.92731,Phillip,Meyer,False
Amanda Brown,217.3051,Amanda,Brown,True
Julie Phillips,63.552788,Julie,Phillips,False
Joseph Weber,156.85197,Joseph,Weber,True
Charles Mack,279.6327,Charles,Mack,True
John Tucker,140.64333,John,Tucker,True
Dana Wilson,77.13213,Dana,Wilson,False
Henry Howard,238.7704,Henry,Howard,True
William Garcia,267.77744,William,Garcia,True
Matthew Miller,141.5386,Matthew,Miller,True
Joseph Sanchez,138.55301,Joseph,Sanchez,True
Cory Christensen,66.04292,Cory,Christensen,False
Jamie Mccullough,6.6636333,Jamie,Mccullough,False
Jose Smith,45.236156,Jose,Smith,False
Christine Andrews,95.03664,Christine,Andrews,False
Justin Taylor,253.3697,Justin,Taylor,True
Dylan Sanchez,258.18854,Dylan,Sanchez,True
Megan Watson,231.30682,Megan,Watson,True
Reginald Bell,261.18457,Reginald,Bell,True
James Bell,142.18199,James,Bell,True
Jennifer Cooper,220.06354,Jennifer,Cooper,True
Tanya Wagner,217.92184,Tanya,Wagner,True
Henry Curtis,99.23443,Henry,Curtis,False
Cassandra Elliott,198.924,Cassandra,Elliott,True
Pedro Mitchell,287.88754,Pedro,Mitchell,True
Ray Mccarty,68.12635,Ray,Mccarty,False
Riley Gomez,63.54786,Riley,Gomez,False
Shelby Price,200.61336,Shelby,Price,True
Briana Marshall,101.69923,Briana,Marshall,True
Melissa Clark,257.39026,Melissa,Clark,True
Patrick Mays,214.08894,Patrick,Mays,True
Scott Harris,67.5012,Scott,Harris,False
Bonnie Franklin,198.94232,Bonnie,Franklin,True
Maria Powell,37.73963,Maria,Powell,False
Brian Rhodes,65.62682,Brian,Rhodes,False
Ashley Morris,64.0533,Ashley,Morris,False
Kenneth Holmes,245.78127,Kenneth,Holmes,True
Adam Garcia,99.76367,Adam,Garcia,False
Matthew Johnson,295.03354,Matthew,Johnson,True
Randy Aguirre,277.14655,Randy,Aguirre,True
Michael Garcia,196.21265,Michael,Garcia,True
Henry Johnson Jr.,48.316086,Henry Johnson,Jr.,False
Christopher Stark,193.55629,Christopher,Stark,True
Scott Dodson,159.81621,Scott,Dodson,True
Laura Faulkner,201.03882,Laura,Faulkner,True
Joseph Patterson,91.87833,Joseph,Patterson,False
Vanessa Johnson,218.50215,Vanessa,Johnson,True
Joe Moody,141.9342,Joe,Moody,True
Robert Kelley,101.44455,Robert,Kelley,True
Justin Mack,143.44713,Justin,Mack,True
Anna Gray,146.05162,Anna,Gray,True
Christopher Lee,124.13477,Christopher,Lee,True
Mrs. Sara Garrett,276.26202,Sara,Garrett,True
Wendy Sanchez,110.36437,Wendy,Sanchez,True
Dr. Maria Hall,143.93173,Maria,Hall,True
Mr. James Hall,299.20618,James,Hall,True
Robert Cabrera,157.19029,Robert,Cabrera,True
Megan Morrison,209.55609,Megan,Morrison,True
Jaime Mcdaniel,130.39752,Jaime,Mcdaniel,True
Joseph Williams,270.1763,Joseph,Williams,True
Kevin Madden,134.16008,Kevin,Madden,True
Philip Cruz,40.936043,Philip,Cruz,False
Andrew Shaw,58.09675,Andrew,Shaw,False
Jessica Sexton,229.60751,Jessica,Sexton,True
Stephen Campos,165.81512,Stephen,Campos,True
Robert Griffith,185.68298,Robert,Griffith,True
Jack Jensen,153.53714,Jack,Jensen,True
John Aguilar,61.542625,John,Aguilar,False
Daniel Armstrong,88.31636,Daniel,Armstrong,False
Jesus Meyer,152.8255,Jesus,Meyer,True
Troy Butler,20.268415,Troy,Butler,False
Jody Reed,94.14866,Jody,Reed,False
Gloria Hartman,263.32083,Gloria,Hartman,True
Melissa Mcbride,178.73074,Melissa,Mcbride,True
Robert Allen,175.37997,Robert,Allen,True
Phillip Evans,89.67956,Phillip,Evans,False
Philip Banks,162.12918,Philip,Banks,True
Janet King,96.55652,Janet,King,False
Susan Donovan,81.96303,Susan,Donovan,False
Michael Pierce,262.18234,Michael,Pierce,True
Michael Serrano,198.46361,Michael,Serrano,True
Joseph Brown,242.7876,Joseph,Brown,True
Michael Powell,247.67357,Michael,Powell,True
Richard Martin,7.0492454,Richard,Martin,False
Alexander Lowe,209.4032,Alexander,Lowe,True
Brenda Turner,200.99094,Brenda,Turner,True
Jennifer Conrad,261.48273,Jennifer,Conrad,True
Catherine Kirk,82.26082,Catherine,Kirk,False
Andrea Gaines,93.924995,Andrea,Gaines,False
Madison Nguyen,174.94713,Madison,Nguyen,True
Tony Reese,253.75615,Tony,Reese,True
Terri Powell,182.0835,Terri,Powell,True
David Wells,222.38634,David,Wells,True
Timothy Mitchell,138.85362,Timothy,Mitchell,True
Kimberly Oconnor,72.183876,Kimberly,Oconnor,False
Anthony Smith,32.871983,Anthony,Smith,False
Roberta Garza,299.06647,Roberta,Garza,True
Terry Bennett,188.23654,Terry,Bennett,True
Mrs. Tiffany Gomez,239.60976,Tiffany,Gomez,True
Katherine Franklin,167.7043,Katherine,Franklin,True
Sherry Martin,146.09966,Sherry,Martin,True
Robert Li,277.39914,Robert,Li,True
Jesse Miller,80.44509,Jesse,Miller,False
Kevin Jones,27.074371,Kevin,Jones,False
Rhonda Young,236.00623,Rhonda,Young,True
Melissa Campbell,55.114323,Melissa,Campbell,False
Tony Shepherd,83.76059,Tony,Shepherd,False
Sherry Gonzalez,22.176289,Sherry,Gonzalez,False
Ashlee Austin,205.48213,Ashlee,Austin,True
David Brown,50.89368,David,Brown,False
Marc Meyer,211.88951,Marc,Meyer,True
Jennifer Vega,186.30241,Jennifer,Vega,True
Denise Glass,8.677583,Denise,Glass,False
Emily Christian,141.73654,Emily,Christian,True
Billy Knight,104.38277,Billy,Knight,True
Shane Davis,298.80783,Shane,Davis,True
Laura Harding,129.22456,Laura,Harding,True
Zachary Payne,70.62323,Zachary,Payne,False
Jeffery Leon,95.999855,Jeffery,Leon,False
Jennifer Martin,114.4978,Jennifer,Martin,True
Lori Zimmerman,61.18972,Lori,Zimmerman,False
Katie Mcgee,14.33379,Katie,Mcgee,False
Michael Parker,128.75276,Michael,Parker,True
Robert Atkins,206.49715,Robert,Atkins,True
Stephanie Brown,162.74167,Stephanie,Brown,True
Erin Paul,120.70489,Erin,Paul,True
Kristina Torres,108.84454,Kristina,Torres,True
Aaron Wilson,2.9203508,Aaron,Wilson,False
Timothy Scott,160.55948,Timothy,Scott,True
Ronald Carter,26.528177,Ronald,Carter,False
Catherine Smith,234.51144,Catherine,Smith,True
Mrs. Catherine Rivers,257.1655,Catherine,Rivers,True
Cynthia White,93.34236,Cynthia,White,False
Shawn Rojas,81.570885,Shawn,Rojas,False
Evan Bradford,83.899765,Evan,Bradford,False
Samuel Lee,154.3902,Samuel,Lee,True
John Leon,54.79014,John,Leon,False
Karen Lopez,254.40033,Karen,Lopez,True
Rebekah Jackson,190.92671,Rebekah,Jackson,True
Melissa Hogan,46.108467,Melissa,Hogan,False
Megan Wilson,201.00545,Megan,Wilson,True
Justin Roberts,283.29803,Justin,Roberts,True
Ashley Fernandez,11.748577,Ashley,Fernandez,False
Terry Oliver,124.28954,Terry,Oliver,True
Jennifer Weaver,268.8555,Jennifer,Weaver,True
Mr. Timothy Ortega,130.63417,Timothy,Ortega,True
Brittany Ellison,94.13571,Brittany,Ellison,False
Aaron Clark,208.94559,Aaron,Clark,True
Michael Johnson,85.656425,Michael,Johnson,False
Heather Jones,13.513713,Heather,Jones,False
Carly Estrada,40.28153,Carly,Estrada,False
Alexandra Hopkins,177.98064,Alexandra,Hopkins,True
Brittany Short,85.20353,Brittany,Short,False
Julie Hopkins,79.718094,Julie,Hopkins,False
Crystal Long,149.19907,Crystal,Long,True
Jack Jackson,223.755,Jack,Jackson,True
Amber Smith,61.897903,Amber,Smith,False
Christina Cross,103.00889,Christina,Cross,True
Tina Dickerson,99.81088,Tina,Dickerson,False
Chase Chavez,287.6513,Chase,Chavez,True
Shelby Williams,93.42547,Shelby,Williams,False
Leonard Hamilton,272.72827,Leonard,Hamilton,True
Shannon Jones,286.73962,Shannon,Jones,True
David Goodwin,58.160297,David,Goodwin,False
Stephen Blankenship,162.16214,Stephen,Blankenship,True
Jacqueline Stanton,100.064926,Jacqueline,Stanton,True
Allison Callahan,53.8092,Allison,Callahan,False
Kathy Phillips,233.3417,Kathy,Phillips,True
Frank Schaefer,196.76917,Frank,Schaefer,True
Stephanie Ross,79.77912,Stephanie,Ross,False
Donald Norman,89.27508,Donald,Norman,False
Mitchell Fleming,282.8558,Mitchell,Fleming,True
Derek Romero,4.596636,Derek,Romero,False
Danny Simmons,179.64091,Danny,Simmons,True
Beth Hall,172.28432,Beth,Hall,True
Monica Clark,33.09034,Monica,Clark,False
Michael Rodriguez,63.486607,Michael,Rodriguez,False
Emily Davis,211.91249,Emily,Davis,True
Samantha Arnold,185.75558,Samantha,Arnold,True
Adam Davidson,228.7728,Adam,Davidson,True
Kristen Wallace,250.58514,Kristen,Wallace,True
Michael Johnson,8.605437,Michael,Johnson,False
Richard Flores,209.8307,Richard,Flores,True
Nicole Page,32.886646,Nicole,Page,False
Anna Crawford,14.406371,Anna,Crawford,False
David Stokes,244.92856,David,Stokes,True
Jennifer Jimenez,47.75612,Jennifer,Jimenez,False
John Howell,76.48624,John,Howell,False
Lacey Cochran,30.259415,Lacey,Cochran,False
Jessica Burns,145.12456,Jessica,Burns,True
Matthew Blevins,111.053795,Matthew,Blevins,True
Sabrina Young,271.57465,Sabrina,Young,True
Ricardo Brown,56.60875,Ricardo,Brown,False
Wesley Combs,79.2121,Wesley,Combs,False
Heather Conley,291.41644,Heather,Conley,True
Lauren Chen,154.68253,Lauren,Chen,True
Penny Lopez,96.17772,Penny,Lopez,False
Kristin Baker,176.2336,Kristin,Baker,True
Jacqueline Wilson,9.7484,Jacqueline,Wilson,False
Becky Robinson,78.28944,Becky,Robinson,False
Greg Hendrix,72.58666,Greg,Hendrix,False
Brandon Erickson,190.50166,Brandon,Erickson,True
Theresa Ross,225.87634,Theresa,Ross,True
Julian Nguyen,70.1046,Julian,Nguyen,False
Charles Shields,148.1737,Charles,Shields,True
Adriana Perez,263.28043,Adriana,Perez,True
Melissa Jackson,138.63051,Melissa,Jackson,True
William Ortiz,118.71033,William,Ortiz,True
Mark Johnson,84.66165,Mark,Johnson,False
Troy Phillips,152.80774,Troy,Phillips,True
Sarah Porter,151.49168,Sarah,Porter,True
Mark Scott,157.07079,Mark,Scott,True
Joseph Sullivan,30.403337,Joseph,Sullivan,False
Andrew Ryan,11.764055,Andrew,Ryan,False
Paula Dixon,160.45439,Paula,Dixon,True
Dr. Emily Hernandez,142.53856,Emily,Hernandez,True
Donald Jimenez,77.562195,Donald,Jimenez,False
Mr. William Parker,180.1897,William,Parker,True
Austin Stevens,261.4254,Austin,Stevens,True
Heather Rogers,284.22137,Heather,Rogers,True
Christopher Cline,46.302483,Christopher,Cline,False
Victoria Lawson,122.35892,Victoria,Lawson,True
James Cordova,8.083383,James,Cordova,False
Denise Smith,39.92038,Denise,Smith,False
Amanda Myers,163.22762,Amanda,Myers,True
Johnny Mooney,60.14068,Johnny,Mooney,False
Corey Spencer,105.760284,Corey,Spencer,True
Jacqueline Davis,131.11546,Jacqueline,Davis,True
Kayla Davis,183.98427,Kayla,Davis,True
Bradley Poole,243.47635,Bradley,Poole,True
William Pierce,19.757265,William,Pierce,False
Brianna Berg,17.096918,Brianna,Berg,False
Jimmy Fischer,119.70599,Jimmy,Fischer,True
Frances Harris,93.4448,Frances,Harris,False
Kenneth Benton,197.47446,Kenneth,Benton,True
Christopher Newman,275.36264,Christopher,Newman,True
Rebecca Jackson,38.46386,Rebecca,Jackson,False
Veronica Bradshaw,242.93062,Veronica,Bradshaw,True
Catherine Allen,80.67176,Catherine,Allen,False
Michael Martinez,265.98422,Michael,Martinez,True
Andrea Carrillo,212.87497,Andrea,Carrillo,True
Kelly Bailey,167.20195,Kelly,Bailey,True
Kerry Byrd,61.238266,Kerry,Byrd,False
Gregory Lambert,132.02332,Gregory,Lambert,True
Dale Anderson,293.05304,Dale,Anderson,True
Jacob Sherman,152.47841,Jacob,Sherman,True
Samantha Sullivan,232.9967,Samantha,Sullivan,True
David Webb,253.99475,David,Webb,True
Tonya Green,5.382315,Tonya,Green,False
Alexis Lane,40.174625,Alexis,Lane,False
Joyce Cannon,19.794079,Joyce,Cannon,False
Anne Ray,151.7291,Anne,Ray,True
Karen Williams,253.27864,Karen,Williams,True
Dr. Paul Jones,276.3172,Paul,Jones,True
Sheena Krause,45.0232,Sheena,Krause,False
Luis Wallace,32.607758,Luis,Wallace,False
Robert Shepherd,219.2394,Robert,Shepherd,True
Robert Scott,20.978987,Robert,Scott,False
Danielle Tran,28.528715,Danielle,Tran,False
Carlos Johnson,237.29787,Carlos,Johnson,True
Crystal Hansen,251.50273,Crystal,Hansen,True
Judy Schneider,182.75667,Judy,Schneider,True
Jeff Freeman,19.395908,Jeff,Freeman,False
Crystal Brady,70.87387,Crystal,Brady,False
Samantha Henson,157.55594,Samantha,Henson,True
Daniel Sims,16.16035,Daniel,Sims,False
Connie Day,226.10872,Connie,Day,True
Dylan Lee,281.30295,Dylan,Lee,True
Christian Lee,227.98872,Christian,Lee,True
Deanna Stephens,279.2992,Deanna,Stephens,True
David Perry,208.47676,David,Perry,True
Charles Villegas,294.32138,Charles,Villegas,True
Sharon Clark,14.748888,Sharon,Clark,False
Christina Sanders,121.2338,Christina,Sanders,True
Jeffrey Hinton,74.66514,Jeffrey,Hinton,False
Gina Harris,110.597046,Gina,Harris,True
Alex Tapia,51.340466,Alex,Tapia,False
Justin White,155.16162,Justin,White,True
Jacob Woods,66.66082,Jacob,Woods,False
Rachel Browning,136.84467,Rachel,Browning,True
Marissa Jones,270.36996,Marissa,Jones,True
Sean Watson,118.74408,Sean,Watson,True
Elijah Roy,22.359898,Elijah,Roy,False
Stephanie Oneal,237.3484,Stephanie,Oneal,True
Stephanie Maldonado,204.15312,Stephanie,Maldonado,True
Jay Williams,79.943085,Jay,Williams,False
Jeffery Rodriguez,140.57245,Jeffery,Rodriguez,True
Margaret Guzman,144.95166,Margaret,Guzman,True
Lori Willis,62.898598,Lori,Willis,False
John Fernandez Jr.,92.39138,John Fernandez,Jr.,False
Dr. Christina Valdez,34.797695,Christina,Valdez,False
Courtney Simpson,206.61902,Courtney,Simpson,True
Timothy Martin,56.977512,Timothy,Martin,False
Kelly Scott,193.54732,Kelly,Scott,True
Mr. Joseph Ward,278.1453,Joseph,Ward,True
Brady Gonzalez,89.04687,Brady,Gonzalez,False
Linda Mcdonald,72.981926,Linda,Mcdonald,False
Donna Yates,185.70642,Donna,Yates,True
Kimberly Hopkins,32.99371,Kimberly,Hopkins,False
Aaron Keith,93.45218,Aaron,Keith,False
Nicholas Cook,239.54433,Nicholas,Cook,True
Erica Gonzales,256.387,Erica,Gonzales,True
Brian Rodriguez,254.078,Brian,Rodriguez,True
Melissa Schultz,213.8497,Melissa,Schultz,True
Nancy Williams,106.03743,Nancy,Williams,True
Kathryn Barrera,144.2004,Kathryn,Barrera,True
William King,114.53211,William,King,True
Kristen Martin,184.1095,Kristen,Martin,True
Christopher Lester,254.15178,Christopher,Lester,True
Kathleen Robinson,53.27806,Kathleen,Robinson,False
Katherine Ward,203.2805,Katherine,Ward,True
Angelica Delgado,130.59789,Angelica,Delgado,True
Stephanie Robertson,64.64383,Stephanie,Robertson,False
William Burke,46.838806,William,Burke,False
Michele Hurley,253.7628,Michele,Hurley,True
Ashley Rogers,29.59477,Ashley,Rogers,False
Jennifer Kim,38.395077,Jennifer,Kim,False
Corey Roth,280.813,Corey,Roth,True
Rickey Hill,123.52016,Rickey,Hill,True
Erika Stewart,150.80655,Erika,Stewart,True
Gabriella Conner,21.782257,Gabriella,Conner,False
Madison Owen,286.04254,Madison,Owen,True
Alicia Kaufman,90.03073,Alicia,Kaufman,False
Gregory Allen,248.54578,Gregory,Allen,True
Emma Morse,161.2727,Emma,Morse,True
Alicia Dean,120.542984,Alicia,Dean,True
Christina Johnson,96.86484,Christina,Johnson,False
Emily Acevedo,51.026066,Emily,Acevedo,False
Valerie Boyd PhD,39.1812,Valerie,Boyd,False
Harold Lucero,290.11456,Harold,Lucero,True
Sabrina Marshall,109.391396,Sabrina,Marshall,True
Jimmy Hall,193.29814,Jimmy,Hall,True
Trevor Daniels,59.8615,Trevor,Daniels,False
Kelli Wells,94.149284,Kelli,Wells,False
Amanda Gay,27.714022,Amanda,Gay,False
Lindsay Barnett,92.90007,Lindsay,Barnett,False
Gregory Jones MD,221.90756,Gregory,Jones,True
Gary Murphy,6.9250164,Gary,Murphy,False
Ashley Marsh,100.29879,Ashley,Marsh,True
Nathan Archer,45.59634,Nathan,Archer,False
Michael Jones,234.53041,Michael,Jones,True
Diane Herrera,216.0942,Diane,Herrera,True
Andrew Gibson,51.913372,Andrew,Gibson,False
Tyler Morris MD,160.48729,Tyler,Morris,True
Cassandra Lewis,170.15092,Cassandra,Lewis,True
Ian Deleon,137.40985,Ian,Deleon,True
Calvin Mcgrath,176.18414,Calvin,Mcgrath,True
Michael Kline,221.26732,Michael,Kline,True
Stephanie Lee,256.01718,Stephanie,Lee,True
Jay Merritt,287.82324,Jay,Merritt,True
Katherine Patrick,259.2662,Katherine,Patrick,True
David Mckinney,232.12418,David,Mckinney,True
Darren Hale,159.9087,Darren,Hale,True
Jonathan Smith,137.99812,Jonathan,Smith,True
Joseph Acosta,268.919,Joseph,Acosta,True
Samantha Miller,132.44339,Samantha,Miller,True
John Frazier,162.3475,John,Frazier,True
Eric Mejia,153.20033,Eric,Mejia,True
Joshua Rodriguez,71.626114,Joshua,Rodriguez,False
Lisa Ramirez,79.92353,Lisa,Ramirez,False
Larry Cox,282.25748,Larry,Cox,True
Renee Oneal,290.2166,Renee,Oneal,True
Bryan Espinoza,167.97777,Bryan,Espinoza,True
Christina Suarez,45.918102,Christina,Suarez,False
Brandi Flores,171.65102,Brandi,Flores,True
Jackie Bates,68.060234,Jackie,Bates,False
Darrell White,23.194443,Darrell,White,False
James Johnson,78.20993,James,Johnson,False
Kelly Wood,149.86295,Kelly,Wood,True
Lisa Schultz,153.58604,Lisa,Schultz,True
James Rodriguez,167.90656,James,Rodriguez,True
Jessica Hughes,207.03082,Jessica,Hughes,True
Kimberly Reid,231.32758,Kimberly,Reid,True
William Young,289.4821,William,Young,True
Robert Zuniga,145.76917,Robert,Zuniga,True
Caroline Rodriguez,157.93922,Caroline,Rodriguez,True
Robert Ortega,93.61018,Robert,Ortega,False
Monique Sharp,107.84936,Monique,Sharp,True
Antonio Smith,223.11975,Antonio,Smith,True
